time,time_change,time,time_change,h,F,buoyancy,Fv(N),x/d,y/d,Cfr,Cfv
34.889,17.595,34.889,17.595,62.405,1.010738755,0.328736255,0.6820025,0,1.060125,0,0.271360173
34.869,17.575,34.869,17.575,62.425,1.009576155,0.328736255,0.680839899,0,1.060625,0,0.270897589
34.844,17.55,34.844,17.55,62.45,1.008283785,0.328736255,0.67954753,0,1.06125,0,0.270383371
34.824,17.53,34.824,17.53,62.47,1.007279449,0.328736255,0.678543194,0,1.06175,0,0.269983758
34.804,17.51,34.804,17.51,62.49,1.006687912,0.328736255,0.677951656,0,1.06225,0,0.269748393
34.784,17.49,34.784,17.49,62.51,1.006491367,0.328736255,0.677755112,0,1.06275,0,0.269670191
34.764,17.47,34.764,17.47,62.53,1.006162547,0.328736255,0.677426291,0,1.06325,0,0.269539357
34.744,17.45,34.744,17.45,62.55,1.006064023,0.328736255,0.677327768,0,1.06375,0,0.269500156
34.724,17.43,34.724,17.43,62.57,1.005905213,0.328736255,0.677168958,0,1.06425,0,0.269436967
34.704,17.41,34.704,17.41,62.59,1.00583759,0.328736255,0.677101335,0,1.06475,0,0.269410061
34.679,17.385,34.679,17.385,62.615,1.005133277,0.328736255,0.676397022,0,1.065375,0,0.269129824
34.659,17.365,34.659,17.365,62.635,1.004391859,0.328736255,0.675655603,0,1.065875,0,0.268834823
34.639,17.345,34.639,17.345,62.655,1.003713144,0.328736255,0.674976889,0,1.066375,0,0.268564771
34.619,17.325,34.619,17.325,62.675,1.00319186,0.328736255,0.674455605,0,1.066875,0,0.268357358
34.599,17.305,34.599,17.305,62.695,1.002510996,0.328736255,0.673774741,0,1.067375,0,0.268086451
34.579,17.285,34.579,17.285,62.715,1.002404517,0.328736255,0.673668262,0,1.067875,0,0.268044085
34.559,17.265,34.559,17.265,62.735,1.000919311,0.328736255,0.672183056,0,1.068375,0,0.26745314
34.534,17.24,34.534,17.24,62.76,1.002796969,0.328736255,0.674060714,0,1.069,0,0.268200236
34.514,17.22,34.514,17.22,62.78,1.002454969,0.328736255,0.673718714,0,1.0695,0,0.268064159
34.494,17.2,34.494,17.2,62.8,1.002075763,0.328736255,0.673339507,0,1.07,0,0.267913277
34.474,17.18,34.474,17.18,62.82,1.001974438,0.328736255,0.673238182,0,1.0705,0,0.267872961
34.454,17.16,34.454,17.16,62.84,0.994239156,0.328736255,0.6655029,0,1.071,0,0.264795191
34.434,17.14,34.434,17.14,62.86,0.992762689,0.328736255,0.664026434,0,1.0715,0,0.264207723
34.414,17.12,34.414,17.12,62.88,0.985294533,0.328736255,0.656558277,0,1.072,0,0.261236238
34.389,17.095,34.389,17.095,62.905,0.984687857,0.328736255,0.655951602,0,1.072625,0,0.26099485
34.369,17.075,34.369,17.075,62.925,0.984321321,0.328736255,0.655585065,0,1.073125,0,0.260849009
34.349,17.055,34.349,17.055,62.945,0.983724188,0.328736255,0.654987933,0,1.073625,0,0.260611418
34.329,17.035,34.329,17.035,62.965,0.983227588,0.328736255,0.654491333,0,1.074125,0,0.260413827
34.309,17.015,34.309,17.015,62.985,0.98291315,0.328736255,0.654176894,0,1.074625,0,0.260288716
34.289,16.995,34.289,16.995,63.005,0.983016735,0.328736255,0.65428048,0,1.075125,0,0.260329931
34.269,16.975,34.269,16.975,63.025,0.982894405,0.328736255,0.65415815,0,1.075625,0,0.260281258
34.249,16.955,34.249,16.955,63.045,0.982910949,0.328736255,0.654174693,0,1.076125,0,0.26028784
34.224,16.93,34.224,16.93,63.07,0.982415823,0.328736255,0.653679568,0,1.07675,0,0.260090836
34.204,16.91,34.204,16.91,63.09,0.98201227,0.328736255,0.653276015,0,1.07725,0,0.259930267
34.184,16.89,34.184,16.89,63.11,0.981662594,0.328736255,0.652926338,0,1.07775,0,0.259791136
34.164,16.87,34.164,16.87,63.13,0.980986082,0.328736255,0.652249827,0,1.07825,0,0.25952196
34.144,16.85,34.144,16.85,63.15,0.980442538,0.328736255,0.651706282,0,1.07875,0,0.259305691
34.124,16.83,34.124,16.83,63.17,0.979506576,0.328736255,0.650770321,0,1.07925,0,0.258933284
34.104,16.81,34.104,16.81,63.19,0.978649948,0.328736255,0.649913693,0,1.07975,0,0.258592442
34.079,16.785,34.079,16.785,63.215,0.978555185,0.328736255,0.64981893,0,1.080375,0,0.258554737
34.059,16.765,34.059,16.765,63.235,0.97830527,0.328736255,0.649569014,0,1.080875,0,0.258455299
34.039,16.745,34.039,16.745,63.255,0.977732158,0.328736255,0.648995903,0,1.081375,0,0.258227265
34.019,16.725,34.019,16.725,63.275,0.976657684,0.328736255,0.647921429,0,1.081875,0,0.257799745
33.999,16.705,33.999,16.705,63.295,0.976456269,0.328736255,0.647720014,0,1.082375,0,0.257719605
33.979,16.685,33.979,16.685,63.315,0.975731011,0.328736255,0.646994756,0,1.082875,0,0.257431034
33.959,16.665,33.959,16.665,63.335,0.974520693,0.328736255,0.645784438,0,1.083375,0,0.256949464
33.939,16.645,33.939,16.645,63.355,0.974411129,0.328736255,0.645674873,0,1.083875,0,0.256905869
33.914,16.62,33.914,16.62,63.38,0.973714517,0.328736255,0.644978262,0,1.0845,0,0.256628696
33.894,16.6,33.894,16.6,63.4,0.972605166,0.328736255,0.64386891,0,1.085,0,0.256187299
33.874,16.58,33.874,16.58,63.42,0.972741414,0.328736255,0.644005159,0,1.0855,0,0.256241511
33.854,16.56,33.854,16.56,63.44,0.97595218,0.328736255,0.647215925,0,1.086,0,0.257519034
33.834,16.54,33.834,16.54,63.46,0.962813423,0.328736255,0.634077168,0,1.0865,0,0.252291289
33.814,16.52,33.814,16.52,63.48,0.963877772,0.328736255,0.635141517,0,1.087,0,0.25271478
33.794,16.5,33.794,16.5,63.5,0.95555256,0.328736255,0.626816305,0,1.0875,0,0.249402283
33.769,16.475,33.769,16.475,63.525,0.954893317,0.328736255,0.626157062,0,1.088125,0,0.249139979
33.749,16.455,33.749,16.455,63.545,0.954254222,0.328736255,0.625517967,0,1.088625,0,0.248885691
33.729,16.435,33.729,16.435,63.565,0.952555541,0.328736255,0.623819286,0,1.089125,0,0.248209807
33.709,16.415,33.709,16.415,63.585,0.953260882,0.328736255,0.624524626,0,1.089625,0,0.248490453
33.689,16.395,33.689,16.395,63.605,0.952888245,0.328736255,0.62415199,0,1.090125,0,0.248342186
33.669,16.375,33.669,16.375,63.625,0.952372198,0.328736255,0.623635943,0,1.090625,0,0.248136857
33.649,16.355,33.649,16.355,63.645,0.951985214,0.328736255,0.623248959,0,1.091125,0,0.247982881
33.629,16.335,33.629,16.335,63.665,0.951769618,0.328736255,0.623033363,0,1.091625,0,0.247897099
33.604,16.31,33.604,16.31,63.69,0.951362719,0.328736255,0.622626464,0,1.09225,0,0.247735199
33.584,16.29,33.584,16.29,63.71,0.951158196,0.328736255,0.622421941,0,1.09275,0,0.247653821
33.564,16.27,33.564,16.27,63.73,0.950864747,0.328736255,0.622128492,0,1.09325,0,0.247537062
33.544,16.25,33.544,16.25,63.75,0.950667688,0.328736255,0.621931433,0,1.09375,0,0.247458654
33.524,16.23,33.524,16.23,63.77,0.95031803,0.328736255,0.621581774,0,1.09425,0,0.24731953
33.504,16.21,33.504,16.21,63.79,0.949859444,0.328736255,0.621123189,0,1.09475,0,0.247137064
33.484,16.19,33.484,16.19,63.81,0.949460599,0.328736255,0.620724343,0,1.09525,0,0.246978369
33.459,16.165,33.459,16.165,63.835,0.949171971,0.328736255,0.620435716,0,1.095875,0,0.246863528
33.439,16.145,33.439,16.145,63.855,0.948630946,0.328736255,0.619894691,0,1.096375,0,0.24664826
33.419,16.125,33.419,16.125,63.875,0.948037556,0.328736255,0.619301301,0,1.096875,0,0.246412158
33.399,16.105,33.399,16.105,63.895,0.947647008,0.328736255,0.618910753,0,1.097375,0,0.246256764
33.379,16.085,33.379,16.085,63.915,0.947915577,0.328736255,0.619179321,0,1.097875,0,0.246363624
33.359,16.065,33.359,16.065,63.935,0.94643886,0.328736255,0.617702604,0,1.098375,0,0.245776057
33.339,16.045,33.339,16.045,63.955,0.948251479,0.328736255,0.619515224,0,1.098875,0,0.246497276
33.314,16.02,33.314,16.02,63.98,0.948051822,0.328736255,0.619315567,0,1.0995,0,0.246417834
33.294,16,33.294,16,64,0.947369048,0.328736255,0.618632793,0,1.1,0,0.246146167
33.274,15.98,33.274,15.98,64.02,0.946821029,0.328736255,0.618084774,0,1.1005,0,0.245928118
33.254,15.96,33.254,15.96,64.04,0.945309381,0.328736255,0.616573126,0,1.101,0,0.245326652
33.234,15.94,33.234,15.94,64.06,0.944191007,0.328736255,0.615454751,0,1.1015,0,0.244881665
33.214,15.92,33.214,15.92,64.08,0.936907334,0.328736255,0.608171078,0,1.102,0,0.241983583
33.194,15.9,33.194,15.9,64.1,0.935575226,0.328736255,0.606838971,0,1.1025,0,0.241453555
33.174,15.88,33.174,15.88,64.12,0.936153075,0.328736255,0.60741682,0,1.103,0,0.241683474
33.149,15.855,33.149,15.855,64.145,0.927583644,0.328736255,0.598847388,0,1.103625,0,0.238273805
33.129,15.835,33.129,15.835,64.165,0.926971123,0.328736255,0.598234867,0,1.104125,0,0.238030091
33.109,15.815,33.109,15.815,64.185,0.926812878,0.328736255,0.598076623,0,1.104625,0,0.237967127
33.089,15.795,33.089,15.795,64.205,0.926059203,0.328736255,0.597322948,0,1.105125,0,0.237667249
33.069,15.775,33.069,15.775,64.225,0.926115206,0.328736255,0.597378951,0,1.105625,0,0.237689532
33.049,15.755,33.049,15.755,64.245,0.926528081,0.328736255,0.597791826,0,1.106125,0,0.23785381
33.029,15.735,33.029,15.735,64.265,0.926669848,0.328736255,0.597933593,0,1.106625,0,0.237910217
33.004,15.71,33.004,15.71,64.29,0.926752128,0.328736255,0.598015872,0,1.10725,0,0.237942955
32.984,15.69,32.984,15.69,64.31,0.926510371,0.328736255,0.597774116,0,1.10775,0,0.237846763
32.964,15.67,32.964,15.67,64.33,0.926126227,0.328736255,0.597389972,0,1.10825,0,0.237693917
32.944,15.65,32.944,15.65,64.35,0.926270216,0.328736255,0.597533961,0,1.10875,0,0.237751209
32.924,15.63,32.924,15.63,64.37,0.925768118,0.328736255,0.597031863,0,1.10925,0,0.237551431
32.904,15.61,32.904,15.61,64.39,0.92565608,0.328736255,0.596919825,0,1.10975,0,0.237506852
32.884,15.59,32.884,15.59,64.41,0.925810083,0.328736255,0.597073828,0,1.11025,0,0.237568128
32.864,15.57,32.864,15.57,64.43,0.925494609,0.328736255,0.596758354,0,1.11075,0,0.237442604
32.839,15.545,32.839,15.545,64.455,0.924415963,0.328736255,0.595679708,0,1.111375,0,0.237013425
32.819,15.525,32.819,15.525,64.475,0.923423855,0.328736255,0.5946876,0,1.111875,0,0.236618678
32.799,15.505,32.799,15.505,64.495,0.922889377,0.328736255,0.594153121,0,1.112375,0,0.236406016
32.779,15.485,32.779,15.485,64.515,0.922172359,0.328736255,0.593436104,0,1.112875,0,0.236120723
32.759,15.465,32.759,15.465,64.535,0.920773013,0.328736255,0.592036758,0,1.113375,0,0.235563941
32.739,15.445,32.739,15.445,64.555,0.920535433,0.328736255,0.591799178,0,1.113875,0,0.235469411
32.719,15.425,32.719,15.425,64.575,0.92048618,0.328736255,0.591749925,0,1.114375,0,0.235449814
32.694,15.4,32.694,15.4,64.6,0.92099954,0.328736255,0.592263284,0,1.115,0,0.235654073
32.674,15.38,32.674,15.38,64.62,0.92035174,0.328736255,0.591615485,0,1.1155,0,0.235396322
32.654,15.36,32.654,15.36,64.64,0.919529446,0.328736255,0.590793191,0,1.116,0,0.235069142
32.634,15.34,32.634,15.34,64.66,0.919007109,0.328736255,0.590270854,0,1.1165,0,0.23486131
32.614,15.32,32.614,15.32,64.68,0.915659799,0.328736255,0.586923544,0,1.117,0,0.233529458
32.594,15.3,32.594,15.3,64.7,0.906679721,0.328736255,0.577943466,0,1.1175,0,0.229956398
32.574,15.28,32.574,15.28,64.72,0.90215757,0.328736255,0.573421314,0,1.118,0,0.228157092
32.549,15.255,32.549,15.255,64.745,0.919525489,0.328736255,0.590789234,0,1.118625,0,0.235067567
32.529,15.235,32.529,15.235,64.765,0.900216327,0.328736255,0.571480072,0,1.119125,0,0.227384696
32.509,15.215,32.509,15.215,64.785,0.900273435,0.328736255,0.57153718,0,1.119625,0,0.227407418
32.489,15.195,32.489,15.195,64.805,0.900242415,0.328736255,0.57150616,0,1.120125,0,0.227395076
32.469,15.175,32.469,15.175,64.825,0.90046151,0.328736255,0.571725255,0,1.120625,0,0.227482251
32.449,15.155,32.449,15.155,64.845,0.900839721,0.328736255,0.572103466,0,1.121125,0,0.227632736
32.429,15.135,32.429,15.135,64.865,0.899854405,0.328736255,0.571118149,0,1.121625,0,0.227240691
32.409,15.115,32.409,15.115,64.885,0.899762652,0.328736255,0.571026397,0,1.122125,0,0.227204184
32.384,15.09,32.384,15.09,64.91,0.899680709,0.328736255,0.570944454,0,1.12275,0,0.22717158
32.364,15.07,32.364,15.07,64.93,0.898873264,0.328736255,0.570137009,0,1.12325,0,0.226850308
32.344,15.05,32.344,15.05,64.95,0.898471688,0.328736255,0.569735433,0,1.12375,0,0.226690526
32.324,15.03,32.324,15.03,64.97,0.897587136,0.328736255,0.568850881,0,1.12425,0,0.226338574
32.304,15.01,32.304,15.01,64.99,0.897181044,0.328736255,0.568444788,0,1.12475,0,0.226176995
32.284,14.99,32.284,14.99,65.01,0.89672563,0.328736255,0.567989375,0,1.12525,0,0.225995792
32.264,14.97,32.264,14.97,65.03,0.896662994,0.328736255,0.567926739,0,1.12575,0,0.22597087
32.239,14.945,32.239,14.945,65.055,0.896455284,0.328736255,0.567719029,0,1.126375,0,0.225888224
32.219,14.925,32.219,14.925,65.075,0.896516949,0.328736255,0.567780694,0,1.126875,0,0.22591276
32.199,14.905,32.199,14.905,65.095,0.89653423,0.328736255,0.567797975,0,1.127375,0,0.225919636
32.179,14.885,32.179,14.885,65.115,0.896199048,0.328736255,0.567462792,0,1.127875,0,0.225786271
32.159,14.865,32.159,14.865,65.135,0.895897053,0.328736255,0.567160798,0,1.128375,0,0.225666111
32.139,14.845,32.139,14.845,65.155,0.895451898,0.328736255,0.566715643,0,1.128875,0,0.22548899
32.119,14.825,32.119,14.825,65.175,0.894908326,0.328736255,0.566172071,0,1.129375,0,0.225272709
32.099,14.805,32.099,14.805,65.195,0.893998415,0.328736255,0.56526216,0,1.129875,0,0.224910667
32.074,14.78,32.074,14.78,65.22,0.89319459,0.328736255,0.564458335,0,1.1305,0,0.224590835
32.054,14.76,32.054,14.76,65.24,0.891798117,0.328736255,0.563061862,0,1.131,0,0.224035197
32.034,14.74,32.034,14.74,65.26,0.893123367,0.328736255,0.564387111,0,1.1315,0,0.224562496
32.014,14.72,32.014,14.72,65.28,0.893101947,0.328736255,0.564365691,0,1.132,0,0.224553974
31.994,14.7,31.994,14.7,65.3,0.892107537,0.328736255,0.563371281,0,1.1325,0,0.224158311
31.974,14.68,31.974,14.68,65.32,0.891519187,0.328736255,0.562782932,0,1.133,0,0.223924214
31.954,14.66,31.954,14.66,65.34,0.88603586,0.328736255,0.557299605,0,1.1335,0,0.221742467
31.929,14.635,31.929,14.635,65.365,0.88556851,0.328736255,0.556832255,0,1.134125,0,0.221556515
31.909,14.615,31.909,14.615,65.385,0.878713664,0.328736255,0.549977409,0,1.134625,0,0.218829058
31.889,14.595,31.889,14.595,65.405,0.877965245,0.328736255,0.54922899,0,1.135125,0,0.218531272
31.869,14.575,31.869,14.575,65.425,0.877441813,0.328736255,0.548705557,0,1.135625,0,0.218323004
31.849,14.555,31.849,14.555,65.445,0.877000794,0.328736255,0.548264539,0,1.136125,0,0.218147529
31.829,14.535,31.829,14.535,65.465,0.876601074,0.328736255,0.547864819,0,1.136625,0,0.217988485
31.809,14.515,31.809,14.515,65.485,0.875956374,0.328736255,0.547220119,0,1.137125,0,0.217731967
31.789,14.495,31.789,14.495,65.505,0.876081276,0.328736255,0.547345021,0,1.137625,0,0.217781664
31.764,14.47,31.764,14.47,65.53,0.876179781,0.328736255,0.547443526,0,1.13825,0,0.217820858
31.744,14.45,31.744,14.45,65.55,0.876043996,0.328736255,0.547307741,0,1.13875,0,0.217766831
31.724,14.43,31.724,14.43,65.57,0.875925758,0.328736255,0.547189503,0,1.13925,0,0.217719786
31.704,14.41,31.704,14.41,65.59,0.875723789,0.328736255,0.546987534,0,1.13975,0,0.217639425
31.684,14.39,31.684,14.39,65.61,0.875363784,0.328736255,0.546627529,0,1.14025,0,0.217496183
31.664,14.37,31.664,14.37,65.63,0.875040078,0.328736255,0.546303823,0,1.14075,0,0.217367385
31.644,14.35,31.644,14.35,65.65,0.87456138,0.328736255,0.545825124,0,1.14125,0,0.217176916
31.619,14.325,31.619,14.325,65.675,0.874041542,0.328736255,0.545305287,0,1.141875,0,0.21697008
31.599,14.305,31.599,14.305,65.695,0.873668381,0.328736255,0.544932125,0,1.142375,0,0.216821603
31.579,14.285,31.579,14.285,65.715,0.872945182,0.328736255,0.544208927,0,1.142875,0,0.216533852
31.559,14.265,31.559,14.265,65.735,0.871841379,0.328736255,0.543105124,0,1.143375,0,0.216094663
31.539,14.245,31.539,14.245,65.755,0.871571522,0.328736255,0.542835267,0,1.143875,0,0.21598729
31.519,14.225,31.519,14.225,65.775,0.87089483,0.328736255,0.542158575,0,1.144375,0,0.215718043
31.499,14.205,31.499,14.205,65.795,0.870345235,0.328736255,0.54160898,0,1.144875,0,0.215499366
31.474,14.18,31.474,14.18,65.82,0.870515051,0.328736255,0.541778796,0,1.1455,0,0.215566933
31.454,14.16,31.454,14.16,65.84,0.869096231,0.328736255,0.540359976,0,1.146,0,0.215002403
31.434,14.14,31.434,14.14,65.86,0.869306385,0.328736255,0.54057013,0,1.1465,0,0.215086021
31.414,14.12,31.414,14.12,65.88,0.869437336,0.328736255,0.540701081,0,1.147,0,0.215138124
31.394,14.1,31.394,14.1,65.9,0.868581115,0.328736255,0.53984486,0,1.1475,0,0.214797445
31.374,14.08,31.374,14.08,65.92,0.868022955,0.328736255,0.539286699,0,1.148,0,0.21457536
31.354,14.06,31.354,14.06,65.94,0.8717821,0.328736255,0.543045845,0,1.1485,0,0.216071076
31.334,14.04,31.334,14.04,65.96,0.858995647,0.328736255,0.530259392,0,1.149,0,0.210983508
31.309,14.015,31.309,14.015,65.985,0.860623223,0.328736255,0.531886968,0,1.149625,0,0.2116311
31.289,13.995,31.289,13.995,66.005,0.852219718,0.328736255,0.523483463,0,1.150125,0,0.208287452
31.269,13.975,31.269,13.975,66.025,0.851451996,0.328736255,0.52271574,0,1.150625,0,0.207981985
31.249,13.955,31.249,13.955,66.045,0.851094594,0.328736255,0.522358339,0,1.151125,0,0.207839779
31.229,13.935,31.229,13.935,66.065,0.85050613,0.328736255,0.521769874,0,1.151625,0,0.207605637
31.209,13.915,31.209,13.915,66.085,0.850921961,0.328736255,0.522185706,0,1.152125,0,0.207771091
31.189,13.895,31.189,13.895,66.105,0.850758521,0.328736255,0.522022265,0,1.152625,0,0.20770606
31.164,13.87,31.164,13.87,66.13,0.850863247,0.328736255,0.522126992,0,1.15325,0,0.207747729
31.144,13.85,31.144,13.85,66.15,0.850627023,0.328736255,0.521890768,0,1.15375,0,0.207653739
31.124,13.83,31.124,13.83,66.17,0.850644802,0.328736255,0.521908546,0,1.15425,0,0.207660812
31.104,13.81,31.104,13.81,66.19,0.850039019,0.328736255,0.521302764,0,1.15475,0,0.207419779
31.084,13.79,31.084,13.79,66.21,0.849136793,0.328736255,0.520400538,0,1.15525,0,0.207060795
31.064,13.77,31.064,13.77,66.23,0.848620033,0.328736255,0.519883778,0,1.15575,0,0.206855183
31.044,13.75,31.044,13.75,66.25,0.84817555,0.328736255,0.519439295,0,1.15625,0,0.206678328
31.024,13.73,31.024,13.73,66.27,0.847968064,0.328736255,0.519231808,0,1.15675,0,0.206595772
30.999,13.705,30.999,13.705,66.295,0.847351454,0.328736255,0.518615199,0,1.157375,0,0.206350431
30.979,13.685,30.979,13.685,66.315,0.847057963,0.328736255,0.518321707,0,1.157875,0,0.206233655
30.959,13.665,30.959,13.665,66.335,0.847063806,0.328736255,0.51832755,0,1.158375,0,0.206235979
30.939,13.645,30.939,13.645,66.355,0.846643935,0.328736255,0.51790768,0,1.158875,0,0.206068918
30.919,13.625,30.919,13.625,66.375,0.846358709,0.328736255,0.517622454,0,1.159375,0,0.20595543
30.899,13.605,30.899,13.605,66.395,0.846053419,0.328736255,0.517317164,0,1.159875,0,0.205833959
30.879,13.585,30.879,13.585,66.415,0.846092553,0.328736255,0.517356297,0,1.160375,0,0.20584953
30.854,13.56,30.854,13.56,66.44,0.845072624,0.328736255,0.516336369,0,1.161,0,0.205443713
30.834,13.54,30.834,13.54,66.46,0.845694505,0.328736255,0.51695825,0,1.1615,0,0.205691152
30.814,13.52,30.814,13.52,66.48,0.845734722,0.328736255,0.516998466,0,1.162,0,0.205707154
30.794,13.5,30.794,13.5,66.5,0.845326979,0.328736255,0.516590724,0,1.1625,0,0.205544918
30.774,13.48,30.774,13.48,66.52,0.84519266,0.328736255,0.516456405,0,1.163,0,0.205491474
30.754,13.46,30.754,13.46,66.54,0.844401838,0.328736255,0.515665583,0,1.1635,0,0.205176816
30.734,13.44,30.734,13.44,66.56,0.843582194,0.328736255,0.514845938,0,1.164,0,0.20485069
30.714,13.42,30.714,13.42,66.58,0.838241219,0.328736255,0.509504964,0,1.1645,0,0.202725584
30.689,13.395,30.689,13.395,66.605,0.837291335,0.328736255,0.50855508,0,1.165125,0,0.202347637
30.669,13.375,30.669,13.375,66.625,0.832397302,0.328736255,0.503661047,0,1.165625,0,0.200400363
30.649,13.355,30.649,13.355,66.645,0.83150235,0.328736255,0.502766095,0,1.166125,0,0.200044273
30.629,13.335,30.629,13.335,66.665,0.830836285,0.328736255,0.502100029,0,1.166625,0,0.199779254
30.609,13.315,30.609,13.315,66.685,0.830713543,0.328736255,0.501977288,0,1.167125,0,0.199730417
30.589,13.295,30.589,13.295,66.705,0.83028765,0.328736255,0.501551395,0,1.167625,0,0.199560959
30.569,13.275,30.569,13.275,66.725,0.829624987,0.328736255,0.500888732,0,1.168125,0,0.199297294
30.544,13.25,30.544,13.25,66.75,0.829045257,0.328736255,0.500309002,0,1.16875,0,0.199066627
30.524,13.23,30.524,13.23,66.77,0.829112263,0.328736255,0.500376007,0,1.16925,0,0.199093287
30.504,13.21,30.504,13.21,66.79,0.829128788,0.328736255,0.500392533,0,1.16975,0,0.199099863
30.484,13.19,30.484,13.19,66.81,0.829203085,0.328736255,0.50046683,0,1.17025,0,0.199129424
30.464,13.17,30.464,13.17,66.83,0.829232207,0.328736255,0.500495952,0,1.17075,0,0.199141012
30.444,13.15,30.444,13.15,66.85,0.82934019,0.328736255,0.500603935,0,1.17125,0,0.199183977
30.424,13.13,30.424,13.13,66.87,0.829253286,0.328736255,0.50051703,0,1.17175,0,0.199149399
30.399,13.105,30.399,13.105,66.895,0.828671493,0.328736255,0.499935238,0,1.172375,0,0.198917911
30.379,13.085,30.379,13.085,66.915,0.82840923,0.328736255,0.499672975,0,1.172875,0,0.19881356
30.359,13.065,30.359,13.065,66.935,0.828310438,0.328736255,0.499574183,0,1.173375,0,0.198774252
30.339,13.045,30.339,13.045,66.955,0.828105715,0.328736255,0.49936946,0,1.173875,0,0.198692795
30.319,13.025,30.319,13.025,66.975,0.82774546,0.328736255,0.499009204,0,1.174375,0,0.198549454
30.299,13.005,30.299,13.005,66.995,0.827032309,0.328736255,0.498296053,0,1.174875,0,0.1982657
30.279,12.985,30.279,12.985,67.015,0.826462227,0.328736255,0.497725972,0,1.175375,0,0.198038872
30.259,12.965,30.259,12.965,67.035,0.825294375,0.328736255,0.49655812,0,1.175875,0,0.197574198
30.234,12.94,30.234,12.94,67.06,0.824915378,0.328736255,0.496179123,0,1.1765,0,0.1974234
30.214,12.92,30.214,12.92,67.08,0.823530858,0.328736255,0.494794602,0,1.177,0,0.196872517
30.194,12.9,30.194,12.9,67.1,0.825785474,0.328736255,0.497049219,0,1.1775,0,0.1977696
30.174,12.88,30.174,12.88,67.12,0.825513942,0.328736255,0.496777686,0,1.178,0,0.197661561
30.154,12.86,30.154,12.86,67.14,0.824971523,0.328736255,0.496235267,0,1.1785,0,0.197445739
30.134,12.84,30.134,12.84,67.16,0.824738854,0.328736255,0.496002599,0,1.179,0,0.197353164
30.114,12.82,30.114,12.82,67.18,0.821415043,0.328736255,0.492678787,0,1.1795,0,0.196030661
30.089,12.795,30.089,12.795,67.205,0.81438464,0.328736255,0.485648384,0,1.180125,0,0.193233352
30.069,12.775,30.069,12.775,67.225,0.816326904,0.328736255,0.487590649,0,1.180625,0,0.194006155
30.049,12.755,30.049,12.755,67.245,0.824125024,0.328736255,0.495388768,0,1.181125,0,0.197108928
30.029,12.735,30.029,12.735,67.265,0.806843528,0.328736255,0.478107273,0,1.181625,0,0.190232839
30.009,12.715,30.009,12.715,67.285,0.80658128,0.328736255,0.477845025,0,1.182125,0,0.190128494
29.989,12.695,29.989,12.695,67.305,0.805919586,0.328736255,0.477183331,0,1.182625,0,0.189865215
29.969,12.675,29.969,12.675,67.325,0.80539233,0.328736255,0.476656075,0,1.183125,0,0.189655426
29.949,12.655,29.949,12.655,67.345,0.80504403,0.328736255,0.476307775,0,1.183625,0,0.189516842
29.924,12.63,29.924,12.63,67.37,0.803941548,0.328736255,0.475205292,0,1.18425,0,0.189078178
29.904,12.61,29.904,12.61,67.39,0.803700009,0.328736255,0.474963753,0,1.18475,0,0.188982073
29.884,12.59,29.884,12.59,67.41,0.802967721,0.328736255,0.474231466,0,1.18525,0,0.188690705
29.864,12.57,29.864,12.57,67.43,0.802004399,0.328736255,0.473268143,0,1.18575,0,0.188307411
29.844,12.55,29.844,12.55,67.45,0.801586936,0.328736255,0.47285068,0,1.18625,0,0.188141308
29.824,12.53,29.824,12.53,67.47,0.801245754,0.328736255,0.472509499,0,1.18675,0,0.188005556
29.804,12.51,29.804,12.51,67.49,0.800979811,0.328736255,0.472243555,0,1.18725,0,0.18789974
29.779,12.485,29.779,12.485,67.515,0.800724268,0.328736255,0.471988012,0,1.187875,0,0.187798063
29.759,12.465,29.759,12.465,67.535,0.800390663,0.328736255,0.471654408,0,1.188375,0,0.187665326
29.739,12.445,29.739,12.445,67.555,0.800466106,0.328736255,0.471729851,0,1.188875,0,0.187695344
29.719,12.425,29.719,12.425,67.575,0.800597483,0.328736255,0.471861227,0,1.189375,0,0.187747617
29.699,12.405,29.699,12.405,67.595,0.800407763,0.328736255,0.471671507,0,1.189875,0,0.18767213
29.679,12.385,29.679,12.385,67.615,0.80019421,0.328736255,0.471457955,0,1.190375,0,0.18758716
29.659,12.365,29.659,12.365,67.635,0.800276643,0.328736255,0.471540388,0,1.190875,0,0.187619959
29.634,12.34,29.634,12.34,67.66,0.799559839,0.328736255,0.470823584,0,1.1915,0,0.187334752
29.614,12.32,29.614,12.32,67.68,0.799049466,0.328736255,0.47031321,0,1.192,0,0.187131681
29.594,12.3,29.594,12.3,67.7,0.798791852,0.328736255,0.470055597,0,1.1925,0,0.18702918
29.574,12.28,29.574,12.28,67.72,0.798649594,0.328736255,0.469913339,0,1.193,0,0.186972577
29.554,12.26,29.554,12.26,67.74,0.798534858,0.328736255,0.469798603,0,1.1935,0,0.186926925
29.534,12.24,29.534,12.24,67.76,0.799951167,0.328736255,0.471214912,0,1.194,0,0.187490456
29.514,12.22,29.514,12.22,67.78,0.799809687,0.328736255,0.471073432,0,1.1945,0,0.187434163
29.494,12.2,29.494,12.2,67.8,0.799413532,0.328736255,0.470677277,0,1.195,0,0.187276538
29.469,12.175,29.469,12.175,67.825,0.794475272,0.328736255,0.465739016,0,1.195625,0,0.185311667
29.449,12.155,29.449,12.155,67.845,0.794596691,0.328736255,0.465860435,0,1.196125,0,0.185359978
